"","logFC","logCPM","LR","PValue","FDR"
"GFRA2",0.526432633679677,-3.10969930790278,0.334484241433209,0.563030458686447,0.703421421587619
"VSIG10L",-0.0967535001434534,2.34179716695096,0.334318558327607,0.563127161678519,0.70345307900184
"AC004041.2",-0.22099475208261,-1.35693015819029,0.334315184009735,0.563129131473039,0.70345307900184
"BCL6B",-0.143923192521701,0.387660375249113,0.334048032642992,0.563285126082254,0.70360213190234
"KCNA3",-0.0979217428375003,3.46614295860346,0.333694461782973,0.563491710623456,0.703814353405664
"ACBD6",-0.0855798768010744,4.58305790252526,0.333472852711317,0.563621266898884,0.703930343431749
"TRAF3",-0.0779319188143668,5.5715665084469,0.333228596674928,0.563764129478733,0.704041424049542
"TIRAP",-0.102998003562576,2.11332270073263,0.333195313811745,0.563783601650931,0.704041424049542
"ZNF7",0.0925458763036182,3.4510372741917,0.332987552396411,0.563905181990057,0.704147417110078
"DNAJB1",-0.0751549801606012,6.73507952314354,0.33263289071024,0.564112844075088,0.704326856642517
"POLL",0.0893481373208344,4.34385982461159,0.332574818222213,0.564146860827669,0.704326856642517
"RP4.553F4.6",0.50064082124907,-3.04157090595947,0.332538532120637,0.564168117916076,0.704326856642517
"POLR2J4",-0.0921351908334596,2.77256478188269,0.332491397204952,0.564195732753829,0.704326856642517
"NT5C3AP1",-0.24551030620171,-1.52375594466022,0.332116933612766,0.564415211697528,0.704555002694845
"GDF10",0.495238282671169,-3.02640846650873,0.331846791902271,0.564573648328273,0.704695666180375
"DOCK9",0.0875832780090099,5.06861486441693,0.331799557872758,0.564601359648608,0.704695666180375
"BAHD1",0.0815257579836966,5.36804361136938,0.331579038700393,0.564730768887057,0.704811332363921
"FAM78A",0.0810317204718134,6.06066880209754,0.331000369345688,0.565070627270065,0.705189617132387
"NEK10",0.471373908223405,-2.95319426163898,0.330907339381621,0.565125301601653,0.705211975492891
"PLEKHH2",0.298136986879431,-2.09856389018236,0.33029462235269,0.565485655243311,0.705572473288887
"RNF185",-0.0868951954472271,4.18706893478663,0.330291074710638,0.565487742991395,0.705572473288887
"AC068831.3",0.553465258094551,-3.18814445027685,0.330115380755014,0.565591155605012,0.705655610345461
"RP11.3D4.3",-0.535489222338175,-3.15652683008367,0.329950662550212,0.565688141195121,0.705730718482793
"TBC1D22B",-0.0806596231155581,4.91429101426469,0.329568526625433,0.5659132657412,0.705937118760359
"C22orf34",-0.118987198735899,1.10311242670272,0.329499994906323,0.565953657610311,0.705937118760359
"REPIN1",0.0928193862634009,4.68313258416925,0.329475867360042,0.565967879459612,0.705937118760359
"ZNF16",0.103446155396277,1.85278114462772,0.329420073675696,0.566000769391287,0.705937118760359
"GBP1",0.0799866201225582,5.74527254764903,0.329123763187646,0.566175504135197,0.706109149504892
"CMTM2",-0.444594945417267,-2.87731526827471,0.328895274630512,0.566310315587828,0.706231370550734
"ZNF337",0.0911049251823965,3.80355041645339,0.328788550577958,0.566373305598058,0.706264014813047
"COMMD3",-0.0879741449706174,4.16180905544064,0.328131122951446,0.566761628317594,0.706702316344277
"ADPRHL1",-0.405205694532705,-2.72127575196147,0.328067099640232,0.566799472563368,0.706703573219486
"OVCH1.AS1",0.237902660457029,-1.59744031574476,0.3279420766671,0.566873387913782,0.70674980160683
"TLN1",0.0776569789424192,9.26625170729634,0.327837205737836,0.566935403521614,0.70675052132555
"CHEK2",0.0917027617913709,3.20984442297445,0.327816511593925,0.566947642595789,0.70675052132555
"ANKRD35",0.205608722744997,-1.15295195491482,0.327679211342784,0.567028858656976,0.706805838043927
"MTG2",-0.0896197017209158,4.39908724002208,0.327599811300534,0.567075835805259,0.706818471278839
"SLC39A7",-0.0802164167769514,6.25833576149306,0.327315557678737,0.567244076851174,0.70695215411526
"OXLD1",-0.0871163009732209,4.22439094252339,0.327294089588279,0.567256787096706,0.70695215411526
"WDPCP",-0.119702760043924,1.03513458625346,0.327205444032753,0.567309275815996,0.706971643814868
"RABL2B",-0.0999993570689884,3.00255420053419,0.326794971728282,0.567552447355844,0.707228741395288
"RP11.10L12.4",0.32442347721692,-2.28828197049014,0.326709411121782,0.567603160592595,0.707245998309342
"ZC3H7B",0.0758225804456044,7.10465651406774,0.326513305791565,0.567719428825716,0.707326314412695
"CCNF",-0.0793105127956049,6.29132622678412,0.326452986474962,0.567755200657602,0.707326314412695
"PPP1R7",0.0812784124466364,5.61995112477609,0.326391689260886,0.567791556913989,0.707326314412695
"ABLIM2",0.46909878111584,-2.95676210663277,0.326352010327601,0.5678150934725,0.707326314412695
"RP11.379K17.11",-0.146527251632001,1.19470248281299,0.32558933974844,0.568267859938601,0.707844363908717
"RP1.313I6.12",0.309660563351529,-2.19669658485309,0.325206595278722,0.56849534470789,0.708081749543651
"TTC32",-0.104802354437528,2.26923785903723,0.324988014568817,0.568625338088518,0.708197683149067
"BCL2",0.0781684064871845,6.01101496878673,0.324697040927965,0.56879847458634,0.70836733105738
"KCNA2",-0.403070990933204,-2.72197246667061,0.324222503577614,0.569081056608934,0.708651979760812
"FBRSL1",-0.0832132987632342,5.39735800531632,0.324189173032401,0.569100914890531,0.708651979760812
"ABCG4",-0.577004169798895,-3.26905484913064,0.323488026926767,0.56951897016431,0.70911976150114
"ACD",0.0852074910574552,5.29091817014982,0.32339345688478,0.569575403019297,0.70911976150114
"ACRC",0.109235777078093,1.53878978009611,0.323373245059474,0.569587465453874,0.70911976150114
"KIAA1551",0.0845717561197189,5.7107447341087,0.322794026132895,0.569933355977739,0.709504343289399
"AC010761.8",-0.5300333688229,-3.15789071412212,0.322701909515138,0.56998840282646,0.709526830276774
"MT1X",-0.097773075690819,3.15874977924695,0.322557511969498,0.570074712515076,0.709588228093281
"DDX17",-0.0775351731680101,8.16022550336228,0.32244593595356,0.570141421531594,0.709594212102121
"RP11.452H21.4",-0.359166342766308,-2.51493693449327,0.322425746786436,0.570153493852186,0.709594212102121
"ZNF771",0.13079275619469,0.745629836993965,0.321538654475273,0.570684433956596,0.710208930037448
"RP11.309G3.3",-0.139050088346559,0.199652245551825,0.321200276286818,0.570887214203621,0.710389632815685
"PPP3CA",-0.0848203595330765,4.35528301173902,0.321122952813795,0.570933571728962,0.710389632815685
"RAB11FIP5",0.11234841060128,1.08231510305351,0.321018612179917,0.570996138466605,0.710389632815685
"POLR2E",-0.076670288381033,7.45432123587858,0.320997414443291,0.571008851102735,0.710389632815685
"LINC00843",-0.421149830748835,-2.8075037246522,0.320902830602634,0.571065581366882,0.710389632815685
"APEX2",-0.0798098267636412,5.39416826733689,0.32087230864677,0.571083890430285,0.710389632815685
"TMA7",-0.0798277787241368,6.00901193771344,0.320864065529527,0.571088835387871,0.710389632815685
"DNAH6",0.218818279163352,-1.42507587991552,0.320483047207572,0.571317495808259,0.710627992549367
"NCLN",-0.0807202230089137,6.37430817691462,0.319965033758834,0.571628659139184,0.71096893520812
"RP11.686D22.3",0.321370198915599,-2.27810052689983,0.319676118475654,0.571802350908551,0.711138863099997
"SLC43A1",0.0859470516165697,4.17257786376624,0.319576116235887,0.57186249496769,0.711167561156098
"GALNT8",0.513961083850117,-3.11042655161517,0.318972873085504,0.572225565361992,0.711572949926745
"GPR75",-0.154369855009343,-0.161618207962673,0.318031514664998,0.572793040891279,0.712232451195748
"ZNF677",-0.119299649734801,1.24131131053599,0.317863051212558,0.572894711829922,0.71231270553837
"STK25",0.074286472312738,6.27651776422088,0.317450555572241,0.573143810883855,0.712576243393607
"NNAT",-0.302101583446073,-2.18248025097448,0.317293749168502,0.573238559520329,0.712647859279258
"AP001007.1",-0.288844235277107,-2.08631130848847,0.317199758790563,0.573295367011849,0.712672300662368
"NPBWR1",0.405164490917712,-2.7390605303533,0.317008709872679,0.57341087055957,0.712758154966788
"TRBV3.1",-0.10953870355292,1.34752614036622,0.316962632757911,0.573438734527619,0.712758154966788
"CD8BP",0.124925873088086,0.803543317001357,0.316761387884545,0.573560463540538,0.712837766649005
"MAP4K2",0.0751729345697653,6.43582954376785,0.316733895835052,0.573577096886145,0.712837766649005
"INSRR",0.110087084689692,1.13130405827293,0.316319685788188,0.573827818957363,0.713103167942545
"CCR10",0.544799162305793,-3.19754023960517,0.315896131234247,0.574084420823709,0.713240640177412
"SARM1",-0.0837986349653161,5.01864909715671,0.315828861366219,0.574125195727125,0.713240640177412
"ASCC2",-0.07633446638881,6.01664988206903,0.315760222952825,0.574166806049376,0.713240640177412
"TRIQK",-0.213731751763984,-1.26966829757473,0.315725880438877,0.574187627573465,0.713240640177412
"TMEM214",-0.0774584282120474,6.06240785127098,0.315709445721836,0.574197592305807,0.713240640177412
"TPI1P1",0.0984597061893566,2.62792952535317,0.315706107600594,0.574199616324223,0.713240640177412
"RP11.707M3.3",-0.16812741891689,-0.461383487185546,0.315657524997381,0.574229075231229,0.713240640177412
"TNFRSF10B",-0.0818858048619412,5.61819620537276,0.315646340436926,0.574235857606479,0.713240640177412
"FBXW9",-0.0998470311046847,3.5793647783394,0.31551167862532,0.574317529637549,0.713262437628063
"RAD9B",-0.160896386282323,-0.310650415820028,0.315494808115191,0.574327763173225,0.713262437628063
"AKR1A1",0.0765250228947204,6.68904687384015,0.315188590875035,0.574513575036268,0.713447015151194
"ZFPL1",0.0879143959168901,4.07910359360442,0.315065557307808,0.57458826493167,0.713493583347191
"CTD.2555O16.2",-0.227968978960382,-1.54453210806729,0.314988243299519,0.57463520970151,0.713505695302794
"NIPAL3",-0.0754910516178051,5.67047559771911,0.31477126983458,0.574766995635072,0.713623143363892
"BIN2P1",0.234201724843934,-1.41792844562641,0.314694840240494,0.574813431872884,0.713634614021956
"KIF27",-0.125681262447518,0.487360179471486,0.314513285473023,0.57492376861623,0.713685152561395
"MPC2",-0.0803257000988545,4.87710125441362,0.314505436507933,0.574928539631814,0.713685152561395
"RP11.362K14.5",-0.306866138954892,-2.22446550108562,0.314394157119347,0.574996189543459,0.713722948783079
"PKM",-0.0781618397747386,11.3219071146348,0.314252641913527,0.575082243404554,0.713783582824375
"HAUS7",0.103120375163529,2.36393224877446,0.313903395267977,0.575294725521103,0.714001119751738
"PRPSAP1",0.0781894367131019,4.91882119811149,0.313671003547142,0.575436199018777,0.714081705289216
"RABGGTA",0.0847217628602701,4.69525947472911,0.313597574330144,0.575480914959823,0.714081705289216
"SCAMP3",-0.0781828063810503,6.8254240383302,0.313593995100717,0.575483094766786,0.714081705289216
"TROAP",0.0755281094304548,5.63965545800246,0.313552217259625,0.575508539337079,0.714081705289216
"PTTG1",0.0818828312522736,6.17177746990649,0.313437487729095,0.575578426198205,0.714122234146839
"JRK",0.0804023866838579,4.57783174347289,0.313356484115364,0.575627779221549,0.714137283003454
"TBKBP1",-0.0858501456107875,4.08695847037388,0.313234647274212,0.575702026460356,0.714183212262653
"AC024560.3",0.0942297670960553,3.08918694087214,0.31307240795093,0.575800924371278,0.714259713827943
"ALDH16A1",0.0917976770156408,4.20421499976527,0.31296478845438,0.575866545670979,0.714294929766453
"RANBP3",-0.0759873588470827,6.39617292468161,0.312849556160398,0.575936825320601,0.714311597977543
"RPL4",-0.0733812656892794,10.8055489788654,0.312820663866148,0.575954449263206,0.714311597977543
"CLEC16A",-0.0771666149357318,5.3126704362056,0.312550758731298,0.576119139694874,0.714469663545324
"PRRC2A",0.0785919923433744,8.91768942862529,0.311977019680022,0.576469533491948,0.714807362883714
"BSDC1",0.0786719117195878,4.96521542340136,0.311949403591624,0.576486409844451,0.714807362883714
"MDH1B",-0.327446375501821,-2.32613187399277,0.311851787834119,0.576546071258207,0.714807362883714
"KIF13B",-0.0799319722012309,4.60833523365131,0.311842406219826,0.576551805817534,0.714807362883714
"LSP1",0.0814797369810598,8.94228074295072,0.311799980881915,0.576577739933567,0.714807362883714
"TRIM27",-0.075217585276344,5.93596016038314,0.311452662030518,0.576790138988662,0.714986557147169
"RP13.131K19.2",0.435122110240467,-2.87478235691816,0.311441745217114,0.576796817564073,0.714986557147169
"RP11.867G23.10",0.507152231994712,-3.10920853256035,0.311261013697485,0.576907405940367,0.715076332790227
"FAM20C",0.220825429531286,-1.47844594316416,0.311201572033467,0.576943787086783,0.715076332790227
"LINC00852",-0.10554837421298,1.60611328892846,0.310906539310378,0.577124428700637,0.715254015802436
"RP11.252A24.2",-0.106326348492213,1.43046519779586,0.310780330460695,0.57720173773222,0.715303619817366
"GAK",0.0771448943576563,6.62669416953451,0.310552800049059,0.577341163126701,0.715430190840057
"SPPL3",0.0822107961056891,4.21148273088907,0.309688930891119,0.577871132510604,0.716040668941157
"CTD.2152M20.2",-0.363424271246182,-2.57572054604385,0.309432917408339,0.578028378489053,0.716189256090964
"EIF4EBP3",0.139202243048572,0.0160150970346936,0.309170423259457,0.578189693420582,0.716342865242096
"EEF1D",0.0813621798045192,8.40208997771199,0.309105445748415,0.578229638982821,0.7163460947879
"RPL15",-0.0712418173892442,9.23325337915761,0.309007544669271,0.578289835011941,0.716362126030989
"RP11.312J18.5",0.168769216521042,-0.643950318096984,0.308962950322958,0.578317258690016,0.716362126030989
"RPS6KB2",-0.0779575012460402,6.00841266004518,0.308818231432227,0.578406272669102,0.71639915507499
"ANKFY1",-0.0801430819974463,5.23882250459959,0.308792934110767,0.57842183539805,0.71639915507499
"ZNF346.IT1",-0.330702014912825,-2.39632615463253,0.308677212370315,0.578493037214128,0.716441089597382
"AC058791.1",-0.214072508573933,-1.38698159681472,0.308275598307293,0.578740279773162,0.716698449923131
"ZNF692",-0.0761655997130807,5.39678639778651,0.30821832082739,0.578775558230861,0.716698449923131
"LYPLA1P3",-0.375813533734543,-2.64249065129586,0.308023003792483,0.578895890534853,0.716801191423206
"LDB1",-0.0773427066212073,6.24458788933432,0.307830314497124,0.57901465283259,0.716901975772393
"TSGA10",-0.145272419243927,-0.144200788869429,0.307594900971479,0.579159813814775,0.717035430306948
"CHERP",-0.0768969468000766,6.09383112408697,0.307496789967928,0.579220332588772,0.717064082126579
"CCT6P1",0.104843419853595,1.44165023446075,0.307430039592661,0.579261514094605,0.717068792612273
"GABARAPL1",0.0807445301174705,4.41101661317111,0.307208205536083,0.579398416161109,0.717161391781487
"ERCC2",-0.0832291594090963,4.91251617068543,0.307183185526426,0.579413860996293,0.717161391781487
"BECN1",-0.0764040059190695,5.70651852843713,0.307101218842785,0.579464464734733,0.717161391781487
"BATF3",-0.0883267049619899,4.32493399193082,0.307066595369012,0.579485842866646,0.717161391781487
"OMG",-0.319228837709628,-2.33120615361306,0.306745762879735,0.579684014632291,0.717344182885445
"AC132872.2",-0.270764335023615,-1.98150963839141,0.3066909592963,0.579717879243161,0.717344182885445
"BEX5",0.135205440307687,0.440000630087025,0.306645915956836,0.579745715696577,0.717344182885445
"RP1.145M24.1",-0.478109799272698,-3.04601246360863,0.306521574483337,0.579822571683039,0.717384026396768
"UPK2",0.252578894696755,-1.68055003527274,0.306472836334827,0.579852702493338,0.717384026396768
"FAM218A",0.449158966414121,-2.93917944175318,0.306082488581335,0.580094135568479,0.71763644511744
"GUSBP3",-0.137180770748872,0.109285623313315,0.306004932874429,0.580142128309066,0.717649541015502
"RP11.473M20.16",-0.558485187171995,-3.263735854509,0.305886763191634,0.580215268915919,0.71767221768305
"DGCR6L",0.0888896973181022,4.43844574220979,0.305854444053309,0.580235275917737,0.71767221768305
"HSPD1P3",-0.559485089742212,-3.26600840097646,0.305765304978699,0.580290464173161,0.717694208042941
"NUB1",-0.0766187568059754,5.29224133658104,0.305602012520297,0.580391589915708,0.717758352523744
"DVL1",-0.0815079555022624,4.99903637595337,0.305560743567924,0.580417153039008,0.717758352523744
"TRAT1",-0.10394163262795,2.1537348684534,0.30510552439806,0.58069927794685,0.718060950525963
"RP11.259P15.4",-0.514927848137118,-3.15731894231548,0.305031906112383,0.58074492913659,0.718071117909608
"GPR108",-0.0762661746884335,5.6382247360733,0.304766469576645,0.580909587816007,0.718228423164921
"RP5.1014C4.3",-0.170348656458956,-0.662359886640827,0.304534206356109,0.581053744806357,0.71836036178051
"RARG",0.0831239628050762,4.70726185916189,0.30411294191612,0.581315390792228,0.718637526409492
"RP1.178F10.1",0.532232755876918,-3.19393267425862,0.303304019385582,0.581818473277988,0.719213106304007
"FAHD2A",-0.0818395923477993,4.59076032306919,0.303167404265727,0.581903522797669,0.719271895166115
"ASB13",0.0924734371496325,2.35816930775041,0.30310379819791,0.581943129171553,0.719274509287221
"C7orf13",-0.14112412144956,0.131193969039462,0.302104124075912,0.58256632104102,0.719998381058557
"FOXA3",-0.557907821679624,-3.27086026947615,0.301952209238001,0.582661141479289,0.720044611405007
"SAMD4B",0.0829295075286044,5.34897817989459,0.301923938979023,0.582678790308195,0.720044611405007
"DGKD",0.0737072730328159,5.82612779583618,0.301718489973647,0.5828070823129,0.720156761185945
"RN7SL481P",0.500688458919123,-3.11397071527768,0.30146926286642,0.582962787763642,0.720302768290427
"UBL5",0.0777940333778898,5.87342867634063,0.301255710696005,0.58309627183237,0.72040429782957
"SLC35B2",-0.0774314674444766,5.42209869258352,0.301217664787796,0.583120059473307,0.72040429782957
"ARMCX2",0.0873410964393531,3.05961082701337,0.300990704983797,0.583262003357191,0.72053326042548
"C2",-0.269642684195962,-1.99317451424465,0.300913652032293,0.583310209198301,0.720546414491623
"ZNF256",0.098822555595083,2.1759537062128,0.300515267349448,0.583559574634151,0.720808037558344
"MARVELD2",-0.307595540447751,-2.27939268661901,0.299730067629735,0.584051693605894,0.721369454827082
"GPD1",0.303171469234628,-2.23839153230051,0.299609358669575,0.584127421468606,0.721416543123163
"RP4.816N1.6",0.284283768893067,-2.10328709476057,0.299522516826504,0.584181914750868,0.721431799340183
"ATP5E",0.0759596605485516,6.99299980565462,0.299396016224463,0.584261312287704,0.721431799340183
"LDLR",-0.0765634251865937,5.68448618188829,0.299336431864011,0.584298717695976,0.721431799340183
"GMPPA",-0.0788225638060435,5.04601602377935,0.29929146918151,0.584326947222999,0.721431799340183
"RPA1",-0.069091341274103,7.53827453983755,0.299290120371353,0.584327794107225,0.721431799340183
"ZNF8",-0.193094052287031,-0.994528012889893,0.298860693927448,0.584597546393363,0.721718399456671
"PHF2",0.0782030283445014,4.88963687881248,0.298596677667767,0.584763518145543,0.721876848054967
"GABARAPL2",-0.0760283502320042,5.08258837744599,0.298270720357252,0.584968560144043,0.722083504462969
"AC091729.9",-0.122626548050135,0.464093304943225,0.297951136659759,0.5851697341147,0.72228535990417
"RP11.284B18.3",-0.424360050921315,-2.88329157611304,0.297833302304964,0.585243944714701,0.72233048631958
"TINF2",0.0745643515707626,5.79295139192047,0.297662474964035,0.585351563472366,0.72239389904917
"TEX12",-0.512102048283129,-3.16673485597218,0.29763221507723,0.585370630941798,0.72239389904917
"XXbac.BPG249D20.9",-0.448100485469597,-2.97064342535742,0.297570871434705,0.585409288879638,0.722395137785801
"LBX2.AS1",0.135273998317432,0.0570432145221827,0.297503805731216,0.585451558699985,0.722400833139903
"ZNF33B",0.0996647913382847,2.24483120144303,0.297410974452302,0.58551007811391,0.722426577182801
"CCDC180",0.213948874919252,-1.39707982556137,0.297139123890372,0.585681516720521,0.722591633330108
"DLG3",-0.0763875095567439,4.94671853993631,0.296983709338802,0.585779572356121,0.722666136946317
"DNHD1",0.083143953807281,3.90461844410163,0.296808013681819,0.585890464022276,0.722730756874685
"AP000346.2",-0.552670732127951,-3.26979408560101,0.296781352154226,0.585907295369923,0.722730756874685
"NOD1",0.0802889594264973,4.01673219292553,0.296641230419394,0.585995769947974,0.722793419470996
"DYRK1A",-0.0784507087821197,5.22590641637977,0.295647422444011,0.586624051198044,0.723521852924106
"PDZD7",-0.356619153856114,-2.58488932381987,0.29540090999671,0.586780107090968,0.723634609024415
"SERGEF",-0.0884903103518281,3.0375455357332,0.295383849847391,0.586790910221153,0.723634609024415
"RP3.522J7.6",-0.343101364904868,-2.51140185440264,0.29528637175259,0.586852644780853,0.723664223558341
"AC073046.25",-0.27695843495034,-2.04087568349162,0.294862711780953,0.587121109388452,0.723948742439582
"R3HDM2",0.079850698464666,4.18076454744851,0.294634681033699,0.587265711179936,0.724045903824197
"LPIN2",-0.0792437970894016,5.85603680202317,0.294588245057206,0.587295166636731,0.724045903824197
"AP003068.23",0.251781242844695,-1.71408349357295,0.294559932070358,0.587313127720206,0.724045903824197
"C1orf122",0.0915275186688792,3.82952821294768,0.294474495774073,0.587367333243104,0.724066201135317
"SLFN12L",-0.0878239768886907,3.96954446269676,0.294234692661281,0.587519532031714,0.72417246282198
"RP11.46A10.4",0.139217805641321,0.0378777195209672,0.294219736591685,0.587529027043217,0.72417246282198
"SPRYD4",-0.0933257918289536,2.32602009718808,0.294145453282465,0.587576191179274,0.724184069624462
"MIF4GD",0.0758801445042523,5.24724611714295,0.293068814863256,0.588260639845542,0.724981073773799
"INPP5B",-0.0731363362385938,5.37445473058816,0.292812949296064,0.588423539673961,0.725117978266249
"POLI",-0.109630042020719,1.38006394181762,0.292760297244769,0.58845707263769,0.725117978266249
"HOMEZ",-0.0880689704961851,2.74985173163078,0.292716271795481,0.588485114495986,0.725117978266249
"CCDC94",-0.0834340888162215,4.79222428240396,0.292169115665608,0.588833851378664,0.725470467848082
"MSL1",-0.0711647688410165,6.18912706829307,0.292148790612956,0.588846813934341,0.725470467848082
"RP5.997D24.3",0.171334237131621,-0.798298138412885,0.2919597123073,0.588967428909972,0.725527941740682
"RP11.255C15.3",0.439339045577595,-2.94251626342121,0.291934869608352,0.588983280070669,0.725527941740682
"RP11.737O24.3",-0.239188585373914,-1.75635730969379,0.291844423571705,0.589040997533433,0.725527941740682
"DHX38",-0.0709622338816914,6.39964003455002,0.291838569074041,0.589044733935515,0.725527941740682
"CNNM4",-0.0851817859054391,3.70049299524661,0.29163770646128,0.589172955905886,0.725639286066278
"RALGAPA2",-0.086614585879965,4.4940588081178,0.29149951423655,0.58926120494296,0.725690719024552
"MAP3K11",0.0791726672134516,6.0108232131208,0.291396152151862,0.589327229245105,0.725690719024552
"DDX11",0.0752029385187001,5.74576440343705,0.291394641946525,0.589328194026715,0.725690719024552
"VOPP1",0.0813171578083922,4.87651534496977,0.291276165952105,0.589403891454043,0.725737350461833
"JSRP1",0.248775002717661,-1.79536371108789,0.29111749277914,0.589505303061818,0.725815635941534
"SEMA6A",0.552785338128259,-3.27053947478244,0.290786026816868,0.589717265623372,0.726030016106295
"ZNF880",0.0885165216591269,2.48095032232761,0.290646387235122,0.589806607642817,0.726051031802745
"RPL35P1",-0.146339387852485,-0.203307715924932,0.290641046758473,0.589810025053208,0.726051031802745
"NR2C2AP",-0.0803313105885672,4.50180929082102,0.290502075090092,0.589898968299196,0.726113929604778
"SLC31A2",0.102844170070564,1.29711487954942,0.290435597535933,0.589941524301173,0.726119724367614
"THOC6",-0.0826742430319049,4.84453267087761,0.290319817022894,0.590015656892998,0.726164381414688
"GPR160",-0.12408188276993,0.621355888852006,0.290073717898052,0.590173293992177,0.726311799681821
"NMU",-0.545666768496079,-3.26887556555678,0.289922514899036,0.590270188820179,0.726376529564382
"PSMG4",-0.0808942783420974,3.71288072995869,0.289873486634595,0.590301614409084,0.726376529564382
"RP11.436H22.1",0.288861595545269,-2.11747988972519,0.289707152895162,0.590408254698994,0.726461157414071
"RP11.385F7.1",-0.54895622156741,-3.27768714387183,0.289335476742086,0.590646687370407,0.726707926454259
"C10orf54",0.0762503852078443,6.69311323299533,0.289189602906049,0.590740320343535,0.726776519545384
"RP11.255N24.4",0.40877065303071,-2.8063122803407,0.289118140923035,0.590786201215034,0.726786359109357
"PDDC1",0.0752071907535942,5.5089178762533,0.288891970076428,0.590931458301629,0.726880863676175
"RP11.289I10.2",-0.106307075608624,1.18140780418067,0.288880545632351,0.590938797537519,0.726880863676175
"MYO18A",0.0828922496946111,4.52993741991957,0.288789226167488,0.590997469268775,0.726902567241841
"C1DP1",0.283713949079024,-2.13767727100136,0.288735146791645,0.591032220297393,0.726902567241841
"ARHGAP15",-0.0794191724993769,4.92630502093126,0.288228473438187,0.591358008936399,0.727256628297744
"AC020594.5",0.550399430676298,-3.27175271527816,0.288077452239495,0.591455186234051,0.727329513999119
"ZNF395",-0.0811731159647111,3.81220277059371,0.287900108256853,0.591569343294224,0.727423269523118
"GPR174",-0.0946069106259901,2.24000558703574,0.287628362014797,0.591744355367465,0.727571361072136
"NUFIP1P",0.341779432778758,-2.49340949482596,0.287574670666425,0.591778946669994,0.727571361072136
"RP11.615I2.7",-0.246035366505882,-1.77915604822416,0.287536487601852,0.591803549102459,0.727571361072136
"GOLGB1",-0.0788450642304265,4.61011776070894,0.287284142145738,0.591966195345285,0.727724686511553
"TEX264",-0.081218038995725,4.48778201398549,0.287156180005912,0.592048706950618,0.727779486310477
"CDCA8",-0.0716365743462656,6.00002947223286,0.287034672575326,0.592127078383921,0.727829190081722
"ZIK1",0.0855980309548316,2.91118894384908,0.286659734238493,0.592369045614497,0.728079962849262
"HENMT1",-0.0776513572518322,4.69271216112202,0.28642137883158,0.592522974648518,0.72822250279512
"RPL29P14",0.416160150092482,-2.87183875377095,0.286163321006302,0.592689720349865,0.728352303821733
"C17orf50",-0.54452975392148,-3.27417968367388,0.286140428048165,0.592704517449304,0.728352303821733
"RP11.3J10.7",0.383469486846786,-2.73384386515475,0.286036529689468,0.592771682793832,0.728388185127757
"POLH",-0.0771154119994509,5.0695644200853,0.285922435225411,0.592845457510045,0.72843218280583
"RP4.605O3.4",0.327721944316482,-2.44333472969914,0.285784287659139,0.592934810561306,0.728495314801067
"MCOLN1",0.0881477718008556,2.75954286916985,0.285696582277712,0.592991552309375,0.728518374171065
"ZNF506",0.0876964876557271,2.76803446917936,0.285324475892232,0.593232414331755,0.728745213588825
"ZNF740",-0.082003416959425,4.17869705922612,0.285293980217221,0.593252162930949,0.728745213588825
"PKD1P6",0.1071127680195,1.37088470168685,0.28518254575513,0.59332433796476,0.728787209415066
"RN7SL130P",-0.498357134156495,-3.15941963796206,0.284978804890679,0.593456345841933,0.728902688538891
"AGPAT4",-0.0880678658789336,2.47123652790941,0.284797577674371,0.593573817631121,0.729000300317076
"ZZEF1",-0.0733861861634219,6.00510340757708,0.284551280443775,0.593733544916516,0.729149792550465
"RFXANK",0.0804319650087487,5.42803516657846,0.284479495383806,0.593780115268768,0.729160309251189
"ZNF559",0.0953665339375255,1.86609174286192,0.284141314690121,0.593999610607952,0.729383162411262
"RNF31",-0.0796708366722659,4.72301305460272,0.283985809905744,0.59410059690384,0.729422745147426
"ZNF318",0.0892783250060688,2.89267596384625,0.283974586004192,0.594107887186536,0.729422745147426
"NPAS1",0.282625761378282,-2.14905793608788,0.283744481010364,0.594257388519125,0.729516063821482
"PPP2R5D",0.0715289245053339,6.91156678170203,0.283740547197439,0.594259945030082,0.729516063821482
"C7orf31",0.104222357332044,1.1417593507509,0.283543429647297,0.594388077155715,0.729626672226783
"CTD.2357A8.3",0.25625921654671,-1.93646788466195,0.283444297598105,0.594452537468695,0.729652196198863
"RP11.206L10.9",-0.180047005650127,-0.946038143486034,0.283394482506241,0.59448493504219,0.729652196198863
"C1orf216",0.0778365866244995,4.62967985760075,0.283187732508804,0.59461943533628,0.729770590258863
"ZNF710",0.0901336190442211,3.62163492077527,0.282587345013001,0.595010372197428,0.730203671119277
"PLEK2",-0.54281188669644,-3.27905731936306,0.28235805226716,0.595159814649578,0.730247294386779
"RP11.433J8.1",-0.286175629143633,-2.1914733726203,0.282311474574243,0.595190181352932,0.730247294386779
"RPL11",0.0694950757305947,9.54086203645647,0.28230387967335,0.595195133214548,0.730247294386779
"PNKP",0.0807443648773738,4.41711559050143,0.282299218011593,0.595198172651867,0.730247294386779
"DPM2",-0.0763060940007307,5.25841884205833,0.282221826068078,0.595248637463477,0.730262508615987
"SERBP1P1",-0.121548368841184,0.465867911785154,0.282051039888279,0.595360033069987,0.730352467194046
