"","logFC","logCPM","LR","PValue","FDR"
"BPNT1",-0.367808988078094,4.74814735106169,9.18260723426888,0.00244325731855389,0.00921331591617461
"ALG11",-0.553173059622597,1.81751238625839,9.18081446984731,0.00244565167235437,0.00922044016497914
"SLC12A6",-0.368311880840769,4.81894494695075,9.17950317036714,0.00244740450602849,0.00922514335278753
"SDK1",0.507896657013196,1.92839476029159,9.17537386073434,0.00245293254908965,0.00924224367452761
"ZC3H11A",-0.336782350472431,6.55093348415888,9.17535804658765,0.00245295374434874,0.00924224367452761
"SPTSSA",-0.427485715362593,3.80099776218816,9.16434019710699,0.00246776592696138,0.00929613433691292
"MAP2K4",-0.357056556003469,5.14761142361774,9.15965138342232,0.00247409698092096,0.00931806073585974
"PRC1",-0.334267005496069,6.49626045709884,9.15705268287564,0.00247761296418917,0.00932937802419004
"ARHGAP24",4.38793203382573,-3.15592944786495,9.15509486914937,0.00248026519097285,0.0093374388659949
"AFAP1",-0.395533416964496,3.69348272533774,9.1539593131272,0.00248180483521002,0.00934130871479566
"NVL",-0.36513721575942,4.61843019215168,9.15266290357683,0.0024835637586338,0.00934600214674502
"IRS2",0.644992173577209,1.11181414747215,9.15006960825697,0.00248708604918972,0.00935690927025971
"LA16c.3G11.7",1.87685648094447,-2.23670471603823,9.14977442176633,0.0024874873014829,0.00935690927025971
"FHL2",-0.589963603567238,0.930409403981867,9.14935912030614,0.00248805193945236,0.00935710509985637
"NR1H3",0.433451103979601,2.92618644305772,9.14667978859709,0.00249169784879876,0.00936626353927156
"FNBP4",-0.336867242927545,6.04619175037921,9.14663923788173,0.00249175306994947,0.00936626353927156
"ITK",-0.332687936203002,7.93566841862451,9.14643853287731,0.00249202640428606,0.00936626353927156
"SNRPE",-0.432135079092659,5.57080008045623,9.14202376774307,0.00249804644762351,0.00938695716372317
"TWIST2",1.89322373537554,-2.25226882798022,9.13972765777767,0.00250118329173352,0.00939681024708693
"RP11.777J24.1",4.22336293792257,-3.21688398643764,9.13846028293637,0.00250291643532136,0.00940112209332222
"RPL7AP38",3.38558775780119,-3.00593783092833,9.1381353574589,0.00250336096935849,0.00940112209332222
"HEMK1",0.330354059914301,6.2052724288301,9.13205724090722,0.00251169129113134,0.00942963419788629
"TRAM2",0.548531513728847,1.47392205843661,9.13184231882091,0.00251198636561605,0.00942963419788629
"ACER1",1.6077596141736,-1.95932666160901,9.1284945961051,0.00251658712291064,0.00944496256758508
"NT5C3A",-0.465598054436273,3.52785283198926,9.12483473434251,0.00252162663771898,0.0094619309910709
"RPS12",0.321406524675671,9.29148921481739,9.12424781142272,0.00252243576464688,0.00946302196539842
"CTC.484M2.1",1.66304104598817,-2.02359466296881,9.1218026357853,0.00252580949963844,0.0094737317476679
"YTHDC1",-0.361224962116116,5.35112878404383,9.11368492635105,0.00253704279930324,0.00951391049738715
"PPM1B",-0.401791110550112,4.80222556679378,9.11322636850297,0.00253767886343521,0.00951434127172104
"LRRC27",0.584035567922835,0.992649790607658,9.10730284309103,0.00254590993167065,0.00954324143791534
"ZBED4",-0.34758805376611,5.54640989046757,9.10405652919767,0.00255043235518769,0.00955823088563978
"CMPK2",0.473720651427305,2.64153349134687,9.10227773943167,0.0025529138354237,0.00956491336694191
"IGF2BP2",0.830847028630638,-0.220947305458356,9.10202732425336,0.00255326337097277,0.00956491336694191
"C9orf69",0.384581006609992,5.33455113289103,9.09903204343144,0.00255744802362642,0.00957862406058684
"KRT73",1.09587021062747,-1.14697869216722,9.09718722351636,0.00256002885170884,0.00958632342316818
"ZMYM2",-0.386640574147952,4.80447167832792,9.09525014922709,0.0025627415851842,0.00959451346134896
"TBCEL",-0.49638342433182,1.80976586773708,9.08751189017751,0.00257360760357726,0.00963321853666247
"NOM1",-0.379222669158001,5.37513869918444,9.08708546170971,0.00257420774972169,0.00963337338630978
"DAPK1",-1.01320485580325,-0.948268717791553,9.08673265033758,0.00257470439615478,0.00963337338630978
"RXRA",1.07682293373382,-1.10807381895047,9.08531272937294,0.0025767041778182,0.00963888007501459
"PRKAB1",0.348149047108542,5.00160562633019,9.08142000315284,0.00258219468737356,0.00965743987256799
"CASP8AP2",-0.366144439940336,4.45309275387039,9.07941221890404,0.00258503121456466,0.00966606817326463
"RALGAPB",-0.355618927571915,5.4566019947975,9.07827022801884,0.00258664599016188,0.00967012544550586
"EPB41L5",-0.578491114673539,1.12329649920646,9.07338523502804,0.00259356493826625,0.00969400654136986
"MAP3K13",-0.472888932561644,2.66691921735952,9.07242371229189,0.00259492901966292,0.00969648443318432
"SLC35G1",-0.55913892170735,1.58664932819318,9.07213665061268,0.00259533640599071,0.00969648443318432
"FGGY",-0.414246303220563,3.19437228438364,9.07179497185907,0.00259582138728961,0.00969648443318432
"MRPL44",-0.365597121658847,4.7447796610631,9.07024663635694,0.00259802025919127,0.0097011588630201
"CCDC132",-0.425156271556817,2.98069491328251,9.07016544416334,0.00259813561661491,0.0097011588630201
"NPNT",1.87279400657412,-2.24194344591317,9.06907472288198,0.00259968581162343,0.00970496206363716
"GAD1",-0.676748532235095,0.397492049021872,9.06779669121346,0.00260150341745669,0.00970950399557366
"THEMIS2",0.385707866130628,3.93829642508803,9.06747141322706,0.0026019662309694,0.00970950399557366
"C12orf4",-0.398622610218165,3.74068769066734,9.06443835940248,0.00260628575971556,0.00972363509985847
"AP5M1",-0.390247802149075,4.21230148052908,9.05972800143155,0.00261300845959069,0.00974672444418229
"EPB41",-0.3271708610863,6.53423672535293,9.05559087475792,0.00261892755351789,0.00976680745443698
"CILP2",0.798181452690227,-0.190974354574162,9.05418004831165,0.00262094917011075,0.00977235030644848
"EBLN2",-0.701687541048394,0.339113618391027,9.05373098409599,0.00262159298034747,0.00977275471844865
"NARS2",-0.395157930739469,4.0435361740606,9.05260891787836,0.00262320235570339,0.00977516271751779
"RP11.333E13.2",1.39363428376381,-1.68353219030373,9.05253396498207,0.00262330989608982,0.00977516271751779
"USP7",-0.368359684384246,7.30703393382451,9.05077453878274,0.002625835559153,0.0097825771698649
"RUSC1",0.366658235081967,5.02915226592309,9.04815988824717,0.00262959346082808,0.00979457837735494
"RAB30",-0.435780981661363,2.78178397073616,9.04625973876622,0.00263232787233739,0.00980276322103612
"NPIPA5",0.665205515934655,0.436857260096267,9.04520423768214,0.00263384803882498,0.00980642381169692
"AC005306.3",0.582853010755528,1.12682339445797,9.03913856509383,0.00264260130832457,0.00983700792892845
"TUBB3P1",4.20816377874979,-3.2226088780221,9.03727974735992,0.00264528964413772,0.00984500763582753
"LAGE3",0.363030921119736,4.85927440246364,9.03639542171086,0.00264656958441265,0.00984776350661494
"GAPDHP73",2.0185281163273,-2.3698546875229,9.03531200027996,0.00264813854558454,0.00984966190209396
"GLYR1",-0.339536693647049,5.76463856456878,9.03496915856689,0.0026486352298675,0.00984966190209396
"RDH11",-0.342772182294869,5.53392590924503,9.03460109126081,0.00264916856443459,0.00984966190209396
"CTD.2547L24.4",1.31136676105677,-1.39874354552933,9.0345531681806,0.00264923801365551,0.00984966190209396
"STAM2",-0.42739922353689,3.18510905197846,9.03104093131809,0.00265433291582242,0.00986659486425132
"THRA",0.420310161773544,3.56577262214574,9.02771091213451,0.00265917267696296,0.00988257272352581
"FAM214B",0.367817845742166,4.43730457343308,9.02441580091328,0.00266397052250343,0.00989728643481983
"STK16",0.346390178146292,5.23469564275039,9.024247279051,0.0026642161347962,0.00989728643481983
"PSMC1",-0.361498552972456,5.14790889938125,9.02174973072687,0.0026678588844716,0.00990880242849016
"ANKRD13C",-0.392169305793461,4.07579297148879,9.01928505697192,0.00267145864286302,0.00992015409386988
"CADM4",1.69992112842346,-2.07702357057332,9.01739889221532,0.00267421679542194,0.00992837657116689
"EIF2S2",-0.337557620269608,6.6616396899677,9.01627319808344,0.00267586428364761,0.00993247305774442
"RP3.330M21.5",1.32877430538363,-1.58846039567749,9.01528520959359,0.00267731108445893,0.0099358231036385
"COPA",-0.327003213614426,7.16999242888823,9.01370123948479,0.00267963229252603,0.00994103162278921
"CD27",0.347743075389063,6.97958902078388,9.01358432520773,0.00267980370395758,0.00994103162278921
"MRPL15",-0.342975124119313,5.45573984337071,9.01269542574195,0.00268110730951656,0.0099438467970794
"PLEKHA3",-0.482238916501276,2.86218838721265,9.01009183137079,0.00268492928753109,0.00995599921671339
"RNF139",-0.536905970148235,4.34818379015277,9.00770367753209,0.00268843987078963,0.00996699225045995
"MAP1LC3A",0.880688200028637,-0.579443718367695,9.00673247025187,0.0026898688769738,0.00997026524855973
"DGKZP1",0.567315770099249,1.29293115133513,9.00599414646914,0.00269095574109545,0.00997226899181842
"KDSR",-0.374897576866047,4.45989266304215,8.99799721473172,0.00270275639012029,0.0100139675059155
"TSTD2",-0.418464763473716,3.64629864526435,8.98561313989324,0.00272113469186842,0.0100785078173895
"HSPBAP1",-0.560179692872031,1.56287806917555,8.98549853376681,0.00272130536170315,0.0100785078173895
"MRPL54",0.351255167981266,5.18319728910249,8.98514492407215,0.00272183202080144,0.0100785078173895
"UBR2",-0.359338217435424,5.04387596081107,8.98439544979409,0.00272294861472013,0.010080597639772
"TPST2",0.337331987004836,5.91625302455478,8.98256931222243,0.00272567120822036,0.0100886309622998
"KDM5A",-0.33933317361125,5.70098859043798,8.98110408350694,0.00272785772021661,0.0100946772111401
"FIP1L1",-0.336515364747849,5.52005601191746,8.97668031154385,0.00273446997931738,0.0101170955558246
"TXNL1",-0.363897024191649,5.6817847543494,8.97326876351323,0.00273958036939446,0.0101339492691582
"CTD.2194F4.2",2.8757590427391,-2.8533997281836,8.97139718960545,0.00274238804562737,0.0101415496764188
"MTFR2",-0.39414874200276,4.07745457752331,8.97115862795875,0.0027427461381802,0.0101415496764188
"MX2",0.388188195290493,3.64321337206138,8.97009088966775,0.00274434944680443,0.0101454230764307
"NUP37",-0.359012175042712,5.49538252150421,8.96919591710262,0.00274569406469906,0.0101483387631264
"ME1",2.16899343460497,-2.48739061271603,8.9685642854865,0.0027466434385179,0.0101497927065069
"EPHX1",0.650142399552624,0.59259154283326,8.96776265066,0.00274784881561309,0.0101521918901067
"PDZRN3",1.793355281088,-2.17856716763158,8.96596380272425,0.00275055560617826,0.0101588010458991
"TTC33",-0.442141390674929,2.97154355649923,8.9658342356425,0.00275075067487699,0.0101588010458991
"F8A1",0.4560215345298,2.72052433463125,8.96465399425066,0.00275252822490112,0.0101633096168224
"GAREML",0.776232826580929,-0.0257651625007614,8.96419806630999,0.00275321520578392,0.0101637904108363
"KIAA0196",-0.347900755479535,5.07318634096963,8.96296584897268,0.00275507275145931,0.0101685914027274
"NFIX",0.629566691207333,0.623801401088527,8.95864591691578,0.00276159502906715,0.0101906038519549
"CTC.365E16.1",-0.569172644784507,1.04547177039066,8.95290355912542,0.00277028917943058,0.0102206202446453
"PPP2R3C",-0.396989043714084,4.39897744479805,8.95083913218683,0.00277342158889571,0.0102301093362884
"RP11.463O9.1",1.75707541745829,-2.14480807381279,8.94965332694004,0.00277522246848207,0.0102346840731596
"CD70",-0.336276779859956,6.42708140162741,8.94763479622527,0.00277829073772061,0.0102439299973924
"SLC39A13",0.414762239048131,3.46823817199759,8.94612014504524,0.00278059534645626,0.0102503570374715
"MSH6",-0.335206540183531,6.41614534913238,8.94522175483252,0.00278196320396077,0.0102533289497888
"RP11.876N24.4",1.31561263062216,-1.57766127422004,8.93820331745893,0.00279267277848697,0.0102907229655389
"KCNAB2",0.351280584715753,8.24207645478994,8.93334543163851,0.00280011003319036,0.0103160461464965
"FBRSL1",0.352674285599827,5.62544249285035,8.93272042455062,0.00280106835658313,0.0103160945045821
"CYP19A1",-1.87267064145421,-2.27573941397561,8.93259977923294,0.00280125338040064,0.0103160945045821
"RPL36P2",3.26115066051816,-2.98843334051505,8.92828084396981,0.00280788515804627,0.0103384315369372
"TMEM141",0.387727717451065,4.63094206405264,8.92647223787889,0.00281066702888718,0.010346587338644
"RP11.705C15.3",-0.532412759560849,2.08579379486049,8.92196265196035,0.00281761555317643,0.0103700749845233
"RALBP1",-0.335699744778171,5.65562840859802,8.91758889438728,0.00282437145321214,0.0103928443616988
"HNRNPH3",-0.343665669050723,7.14382388583035,8.91613663034013,0.00282661832078101,0.0103990160108539
"EXOG",-0.444054044227072,2.80141465283607,8.91188054365372,0.00283321357802546,0.0104211072461617
"ARPC1B",0.328098686127039,8.15899754848848,8.91152528376702,0.00283376479703898,0.0104211072461617
"RP11.425L10.1",0.396650685099276,3.69387414801376,8.90989275004026,0.00283629922665209,0.0104283267638538
"INTS10",-0.342258400525925,5.69383203847309,8.90725060081425,0.00284040591408094,0.0104413229886322
"LINC00662",-0.5597972311907,1.17241900021215,8.90629681617737,0.00284188986264517,0.0104436604863386
"SELT",-0.354401572419888,5.60311289012519,8.90610654379452,0.00284218599266668,0.0104436604863386
"TLK1",-0.386719829791146,4.77683168207242,8.90416803011871,0.00284520478094319,0.0104526490795166
"UBE2L6",0.330935251711508,6.91877475238252,8.90098752798635,0.00285016473580583,0.0104687640346349
"BPTF",-0.340606346858167,5.55554499410507,8.89947005275673,0.00285253431363932,0.0104753598663218
"EFCAB4B",-0.379005961495234,3.96012945017327,8.89828795347575,0.00285438157928259,0.0104800353438865
"RP11.781E19.1",2.28065989016731,-2.56806359479626,8.89698240215537,0.00285642317523792,0.0104854222931768
"MCCC2",-0.341399829285649,6.15642591301807,8.89335661917728,0.00286210088666297,0.0105041519272281
"STAMBP",-0.349687478299109,5.3644055136113,8.89206422834302,0.00286412744605626,0.0105094766889964
"FAM161B",-0.85496800600349,-0.396801381396997,8.89068002140226,0.0028662995958968,0.0105153334250595
"ATXN2L",0.345857975654813,8.00198186862976,8.88973462316713,0.00286778411203147,0.0105186656550401
"ZYG11B",-0.471135417167285,2.60850961678626,8.8849491504409,0.00287531051259584,0.0105441529544872
"MEDAG",2.93735735248389,-2.88512945342424,8.8836392778142,0.0028773741229561,0.010549601248155
"DDR1",0.441382274189038,2.82664160701247,8.88268837069035,0.00287887315121794,0.0105529777862417
"GRAMD3",-0.453743727349463,2.36232802265806,8.8796841175877,0.00288361432700348,0.010568235201656
"PRR7",0.594048649820339,1.19833714100233,8.86860673662354,0.00290116478252289,0.0106286117869961
"ITFG3",0.468731384673202,2.39961778598599,8.86855126197313,0.00290125294629426,0.0106286117869961
"SNHG3",-0.383403897617163,7.36126488732963,8.86632287488131,0.00290479668895737,0.0106394589801197
"NIPAL4",-0.454943608732321,2.30067811358935,8.86384176505474,0.00290874750252778,0.0106517925092567
"EEF1DP1",0.948605516460975,-0.830085553512124,8.86334783861745,0.0029095346611127,0.0106525381545552
"EXOSC3",-0.359346055883397,5.15799397663989,8.86278705748035,0.00291042862668657,0.0106536744696538
"RARG",0.364833600777983,4.85890660385417,8.85793581551646,0.00291817385773673,0.0106798844773424
"ELMO3",0.44314667532541,2.48281646449408,8.85662199667669,0.00292027503031314,0.0106854320862631
"LRRC3",0.649797962005617,0.405440720825078,8.85416052509999,0.00292421576565283,0.010697707174748
"ZBTB37",-0.664693721330134,0.385807996161795,8.84936170394271,0.00293191405829658,0.0107237209245049
"SGCB",-0.486488018563219,2.26946368916642,8.84651829324369,0.00293648518081875,0.0107382886570205
"ANKRD18B",-2.32236452469864,-2.61910959941135,8.84222114354115,0.00294340710325368,0.0107614453574797
"HPRT1",-0.366654516965965,5.82112477327227,8.84166011266763,0.00294431204374183,0.0107625638818738
"PIK3CB",-0.443033413582782,2.77152145079247,8.84130054626923,0.00294489217145766,0.0107625638818738
"EIF3M",-0.341393553118734,7.28145827696854,8.84032884336654,0.00294646050672523,0.0107657324489387
"ACTR3P2",2.9324362474813,-2.88739925695985,8.83992958943267,0.00294710515124516,0.0107657324489387
"CTD.2547L24.3",0.579281689872549,0.99688332516553,8.83934396895868,0.00294805096662512,0.0107657324489387
"PVRL1",0.835496552988774,-0.399629337398136,8.83930238900691,0.00294811813268937,0.0107657324489387
"ZBTB10",-0.612850729330389,2.13414734425527,8.83575918548164,0.00295384735058587,0.010784496676989
"KBTBD6",-0.518230014572031,1.54977666628435,8.83450491570904,0.00295587816370463,0.0107897532250406
"ZNF837",0.867815183574391,-0.381540979159616,8.83036936865249,0.00296258416289299,0.0108104185480796
"KCNA6",0.786364396035487,-0.012903980024782,8.83028332177763,0.00296272385626088,0.0108104185480796
"PCF11",-0.347760034081941,4.8736008208823,8.82966066620376,0.00296373490997511,0.010811575264914
"INPP1",-0.436243188590166,3.09276694379516,8.82935869260188,0.00296422537391918,0.010811575264914
"MAP3K4",-0.367884855841533,4.35081372199587,8.82783818495748,0.00296669622751212,0.010818425815668
